TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,CustomerAgeBin,TransactionAmountBin,AccountBalanceBin,TransactionDurationBin,Target
0.08202511336668411,2023-05-08 17:42:36,1,20,1,0.564516129032258,2,0.41724137931034483,0.0,0.2658042017269912,2024-11-04 08:08:11,2,1,1,2,0
0.13297605651064587,2023-03-14 16:21:01,1,36,0,0.24193548387096775,0,0.1482758620689655,0.0,0.6586584157550646,2024-11-04 08:07:28,0,1,2,0,2
1.0,2023-11-21 16:26:41,1,24,1,0.0,3,0.4103448275862069,0.0,0.04406140054877605,2024-11-04 08:11:48,1,0,0,2,1
0.12960012478691518,2023-08-31 16:38:18,1,33,1,0.4032258064516129,1,0.8172413793103448,0.0,0.1693576684139132,2024-11-04 08:06:50,0,1,1,1,2
0.43641995253640536,2023-06-19 16:21:58,1,13,0,0.7419354838709677,2,0.2379310344827586,0.0,0.13933899496798352,2024-11-04 08:06:47,2,2,1,2,0
0.17381034617227276,2023-01-02 17:49:44,0,41,1,0.45161290322580644,1,0.5172413793103448,0.0,0.5211390398702942,2024-11-04 08:09:29,0,1,1,2,2
0.4754604302920236,2023-07-31 17:04:29,0,28,1,0.5,1,0.5275862068965518,0.0,0.5479964024376307,2024-11-04 08:07:30,0,2,2,2,2
0.49404476730582814,2023-04-25 18:58:32,1,40,1,0.0,3,0.4379310344827586,0.0,0.05195358660566757,2024-11-04 08:10:26,1,2,0,2,1
0.11308814190054929,2023-02-20 17:27:24,1,30,1,0.20967741935483872,0,0.05517241379310345,0.0,0.3994154633340369,2024-11-04 08:11:08,0,1,1,0,2
0.07499470769779282,2023-08-17 16:44:38,1,5,1,0.3064516129032258,1,0.33448275862068966,0.0,0.17912997067906,2024-11-04 08:11:15,0,1,1,2,2
0.3632524818111929,2023-12-06 17:10:35,1,10,2,0.6129032258064516,1,0.5827586206896551,0.0,0.5424582267351583,2024-11-04 08:10:44,2,2,2,2,0
0.1763729346094281,2023-02-28 17:28:13,1,34,0,0.24193548387096775,0,0.31034482758620685,0.0,0.35625815870950217,2024-11-04 08:10:48,0,1,1,2,2
0.062126057067730334,2023-06-19 17:50:29,1,22,2,0.14516129032258068,3,0.45517241379310347,0.0,0.23168852853514946,2024-11-04 08:07:58,1,1,1,2,1
0.3209029224649872,2023-01-17 17:11:24,1,32,2,0.14516129032258068,3,0.08965517241379312,0.0,0.004004909677792268,2024-11-04 08:06:33,1,2,0,0,1
0.2734281862444709,2023-01-02 18:35:07,0,32,1,0.09677419354838712,3,0.33448275862068966,0.0,0.04375958711384342,2024-11-04 08:07:45,1,2,0,2,1
0.16926453711853642,2023-08-07 16:57:22,0,20,2,0.33870967741935487,1,0.5724137931034483,0.0,0.15854212683692795,2024-11-04 08:10:50,0,1,1,2,2
0.12711552817176025,2023-11-27 16:16:19,0,12,1,0.3709677419354839,1,0.037931034482758585,0.0,0.024727863765851843,2024-11-04 08:10:13,0,1,0,0,1
0.4155961360623043,2023-07-18 18:03:03,0,24,2,0.6935483870967742,0,0.2379310344827586,0.0,0.560630890907551,2024-11-04 08:10:13,2,2,2,2,0
0.5619533608904437,2023-11-13 17:07:10,1,32,2,0.6774193548387097,1,0.5448275862068965,0.0,0.24904044837780315,2024-11-04 08:07:50,2,0,1,2,3
0.14034071284525307,2023-05-04 16:25:15,1,1,0,0.45161290322580644,1,0.23103448275862065,0.0,0.4054759308827068,2024-11-04 08:07:41,0,1,1,2,2
0.9134959277127226,2023-12-18 16:33:01,1,18,1,0.467741935483871,0,0.5896551724137931,0.0,0.5849211588022644,2024-11-04 08:10:34,0,0,2,1,3
1.0,2023-03-31 16:52:35,0,15,2,0.8064516129032258,0,0.40344827586206894,0.0,0.9935321851427128,2024-11-04 08:09:09,2,0,2,2,3
0.009035909663186764,2023-01-12 16:21:27,1,7,0,0.7258064516129032,2,0.43103448275862066,0.0,0.06756117267627176,2024-11-04 08:11:23,2,1,0,2,0
0.2197475293304959,2023-07-03 16:36:45,0,14,2,0.564516129032258,2,0.06896551724137928,0.0,0.32964748997428195,2024-11-04 08:06:40,2,1,1,0,0
0.7105166401123082,2023-10-23 17:17:18,1,27,1,0.6451612903225806,2,0.27586206896551724,0.0,0.5275201421816875,2024-11-04 08:07:56,2,0,1,2,3
0.0147738794246432,2023-05-15 16:51:28,1,39,0,0.12903225806451613,3,0.1896551724137931,0.0,0.010655560290762645,2024-11-04 08:06:30,1,1,0,2,1
0.4811426916091941,2023-03-20 16:28:17,1,37,0,0.5,1,0.7931034482758621,0.0,0.13531526396240032,2024-11-04 08:10:16,0,2,1,1,2
0.4177130569451717,2023-06-08 17:20:53,1,13,0,0.532258064516129,1,0.19310344827586207,0.0,0.36258279703752294,2024-11-04 08:11:26,2,2,1,2,0
0.7157643755640478,2023-02-17 16:57:11,1,14,1,0.5161290322580645,0,0.28965517241379307,0.0,0.56196518860987,2024-11-04 08:08:38,0,0,2,2,3
0.08710572348556594,2023-11-21 17:25:30,0,38,2,0.5483870967741935,2,0.9724137931034482,0.0,0.4550452585714343,2024-11-04 08:10:39,2,1,1,1,0
0.15538199280246898,2023-01-16 17:53:00,1,22,1,0.5,1,0.6586206896551724,0.0,0.3332437079629004,2024-11-04 08:08:24,0,1,1,1,2
0.5567836172607044,2023-08-02 16:01:17,1,38,1,0.20967741935483872,1,0.9862068965517241,0.0,0.59043513565472,2024-11-04 08:09:05,0,2,2,1,2
0.010929996768910266,2023-01-17 16:47:41,1,0,2,0.09677419354838712,3,0.13448275862068965,0.0,0.028874605592354163,2024-11-04 08:08:57,1,1,0,0,1
0.13410136708522277,2023-02-27 16:37:11,1,33,0,0.08064516129032256,3,0.2586206896551724,0.0,0.6236769614848414,2024-11-04 08:06:39,1,1,2,2,2
0.6442458747897005,2023-10-16 17:46:51,1,26,1,0.6612903225806451,2,0.5862068965517241,0.0,0.42844601707094426,2024-11-04 08:06:50,2,0,1,2,3
0.13263066415607278,2023-08-28 16:08:54,1,23,1,0.25806451612903225,1,0.04137931034482756,0.0,0.014639632069929243,2024-11-04 08:08:55,0,1,0,0,1
0.3127026394660902,2024-01-01 18:21:50,1,31,2,0.3709677419354839,0,0.5448275862068965,0.0,0.3493776190213716,2024-11-04 08:06:41,0,2,1,2,2
0.046973360221942456,2023-06-01 17:19:57,1,34,2,0.04838709677419356,3,0.3172413793103448,0.0,0.026169711912690463,2024-11-04 08:09:11,1,1,0,2,1
0.08553474535670116,2023-06-19 16:57:53,1,14,0,0.7903225806451613,0,0.8586206896551725,0.0,0.7534594272669952,2024-11-04 08:08:06,2,1,2,1,0
0.024879391218120855,2023-03-27 16:12:36,1,39,0,0.7096774193548387,2,0.12068965517241378,0.0,0.261313970668305,2024-11-04 08:08:22,2,1,1,0,0
0.6334050115316479,2023-10-09 16:48:50,1,3,0,0.532258064516129,2,0.5,0.0,0.4962827877612971,2024-11-04 08:12:09,2,0,1,2,3
0.028611856985281847,2023-10-16 18:53:31,0,38,2,0.6451612903225806,2,0.693103448275862,0.0,0.3168610865014781,2024-11-04 08:06:38,2,1,1,1,0
0.1177453678428576,2023-08-07 16:02:55,1,28,1,0.532258064516129,1,0.6793103448275861,0.0,0.39402785825389164,2024-11-04 08:09:59,2,1,1,1,0
0.8167192182991097,2023-03-15 18:42:16,1,41,0,0.5483870967741935,0,0.28965517241379307,0.0,0.6940868765603216,2024-11-04 08:07:12,2,0,2,2,3
0.38983655142446483,2023-11-27 16:18:25,0,14,0,0.04838709677419356,3,0.6379310344827587,0.0,0.013122498611927047,2024-11-04 08:08:37,1,2,0,1,1
1.0,2023-08-25 17:26:27,1,18,0,0.7580645161290323,0,0.3275862068965517,0.0,0.067139037181533,2024-11-04 08:07:02,2,0,0,2,3
0.20434971532984966,2023-06-26 16:11:29,1,36,2,0.016129032258064557,3,0.7862068965517242,0.0,0.054380865700415504,2024-11-04 08:11:05,1,1,0,1,1
0.309750091918933,2023-04-10 16:47:55,1,40,1,0.1774193548387097,0,0.3896551724137931,0.0,0.4425089098821381,2024-11-04 08:09:58,1,2,1,2,2
0.5237039430436865,2023-09-12 18:46:45,1,2,0,0.3548387096774194,0,0.2689655172413793,0.0,0.5661751163225276,2024-11-04 08:08:00,0,2,2,2,2
0.29127717179370044,2023-11-27 17:29:25,1,30,0,0.564516129032258,2,0.2551724137931034,0.0,0.3378025024299678,2024-11-04 08:09:09,2,2,1,2,0
0.40642652613283115,2023-03-06 16:29:57,1,41,1,0.06451612903225806,3,0.28965517241379307,0.0,0.05193610965843315,2024-11-04 08:12:08,1,2,0,2,1
0.23491136786514097,2023-09-14 16:58:48,1,24,1,0.6290322580645161,2,0.43448275862068964,0.0,0.4677449494983444,2024-11-04 08:07:01,2,2,1,2,0
0.023653805443829196,2023-05-04 16:51:17,1,10,0,0.6451612903225806,0,0.7931034482758621,0.0,0.7992335686447434,2024-11-04 08:08:08,2,1,2,1,0
0.07054917384377124,2023-09-11 17:43:14,1,8,0,0.0,3,0.6517241379310345,0.0,0.5367298211839422,2024-11-04 08:11:56,1,1,2,1,2
0.35831671364745465,2023-07-24 16:25:51,1,35,0,0.7258064516129032,0,0.5413793103448276,0.0,0.8419344560703486,2024-11-04 08:06:35,2,2,2,2,0
0.013202901295778446,2023-12-12 16:17:27,1,17,1,0.9193548387096775,2,0.40344827586206894,0.0,0.10950181289718036,2024-11-04 08:07:10,2,1,0,2,0
0.7156083919200471,2023-05-10 18:49:20,1,25,1,0.41935483870967744,1,0.06206896551724139,0.0,0.20447490512034217,2024-11-04 08:10:37,0,0,1,0,3
0.3491693870956959,2023-01-30 16:08:07,0,6,1,0.5967741935483871,2,0.5620689655172414,0.0,0.11999335876005088,2024-11-04 08:10:49,2,2,0,2,0
0.1108598041291099,2023-08-07 16:21:37,1,34,1,0.12903225806451613,3,0.41724137931034483,0.0,0.02121701394257075,2024-11-04 08:06:26,1,1,0,2,1
0.12819627199090838,2023-07-25 17:24:07,1,10,1,0.564516129032258,2,0.35517241379310344,0.0,0.39174106692729715,2024-11-04 08:08:36,2,1,1,2,0
0.037157532338751936,2023-08-21 17:25:00,1,25,2,0.08064516129032256,3,0.21379310344827585,0.0,0.025397365282985307,2024-11-04 08:08:40,1,1,0,2,1
0.5552237808206967,2023-01-30 16:20:26,0,28,2,0.24193548387096775,0,0.07586206896551723,0.0,0.38729856137836643,2024-11-04 08:06:58,0,2,1,0,2
0.10980134368767616,2023-09-04 16:48:13,1,37,1,0.14516129032258068,3,0.2793103448275862,0.0,0.046774360511778745,2024-11-04 08:08:11,1,1,0,2,1
0.0017938119060087465,2023-10-20 18:34:41,1,42,0,0.7580645161290323,2,0.4724137931034483,0.0,0.4830823150770934,2024-11-04 08:09:48,2,1,1,2,0
0.08764052455071142,2023-06-15 18:57:42,0,17,2,0.6612903225806451,1,0.29310344827586204,0.0,0.3712916942824839,2024-11-04 08:08:28,2,1,1,2,0
0.21618218889619287,2023-01-23 16:05:42,0,39,1,0.33870967741935487,1,0.0,0.0,0.1940720883742002,2024-11-04 08:08:57,0,1,1,0,2
0.031720388176439795,2023-01-23 16:05:42,1,18,0,0.564516129032258,1,0.603448275862069,0.0,0.17555660715990193,2024-11-04 08:08:37,2,1,1,1,0
0.11728855859971254,2023-06-16 16:36:20,1,7,2,0.09677419354838712,3,0.2689655172413793,0.0,0.08956330486383435,2024-11-04 08:10:14,1,1,0,2,1
0.8212316022862745,2023-03-20 17:45:22,1,24,2,0.1935483870967742,0,0.08275862068965517,0.0,0.48635050420992765,2024-11-04 08:08:06,0,0,1,0,3
0.2647265272470001,2023-02-06 17:48:39,1,30,0,0.0,3,0.6896551724137931,0.0,0.025165459636990295,2024-11-04 08:10:20,1,2,0,1,1
0.4560850333693581,2023-07-26 16:05:48,1,18,1,0.7580645161290323,0,0.27241379310344827,0.0,0.7795323437796182,2024-11-04 08:10:16,2,2,2,2,0
0.08386349202812163,2023-08-21 17:36:05,0,14,2,0.04838709677419356,3,0.506896551724138,0.0,0.0627220748631756,2024-11-04 08:07:11,1,1,0,2,1
0.08076610252582087,2023-05-01 16:30:03,1,31,0,0.7419354838709677,0,0.017241379310344807,0.0,0.8026987095291038,2024-11-04 08:07:19,2,1,2,0,0
0.04328546121021029,2023-09-01 18:05:37,1,8,2,0.12903225806451613,3,0.4586206896551724,0.0,0.028049828120945808,2024-11-04 08:08:27,1,1,0,2,1
1.0,2023-03-06 16:33:43,1,37,0,0.08064516129032256,3,0.44482758620689655,0.0,0.07781812413203429,2024-11-04 08:11:14,1,0,0,2,1
0.8123628179559457,2023-11-14 17:23:43,1,20,0,0.8064516129032258,0,0.27586206896551724,0.0,0.60674583275637,2024-11-04 08:08:16,2,0,2,2,3
0.15289739618731407,2023-07-26 16:54:08,1,13,0,0.25806451612903225,1,0.1379310344827586,0.0,0.29373370778813096,2024-11-04 08:07:04,0,1,1,0,2
0.5620424944013012,2023-04-10 18:27:51,1,11,2,0.1774193548387097,1,0.1758620689655172,0.0,0.41092941061012017,2024-11-04 08:08:37,1,0,1,2,3
0.41359063206800883,2023-05-30 16:15:10,0,25,1,0.09677419354838712,3,0.16551724137931034,0.0,0.07298574822172055,2024-11-04 08:07:09,1,2,0,0,1
0.4791928960591846,2023-02-20 17:23:03,1,5,2,0.2903225806451613,0,0.6724137931034483,0.0,0.017050106407720977,2024-11-04 08:10:51,0,2,0,1,2
0.25632569384867354,2023-05-15 18:15:33,1,19,1,0.27419354838709675,1,0.1586206896551724,0.0,0.04639524519484778,2024-11-04 08:08:34,0,2,0,0,1
0.13531581117065722,2023-09-05 17:02:23,1,6,0,0.5483870967741935,2,0.4482758620689655,0.0,0.3883673439207783,2024-11-04 08:11:23,2,1,1,2,0
0.10986819382081936,2023-01-03 17:51:07,1,11,2,0.03225806451612906,3,0.5827586206896551,0.0,0.029035259068855068,2024-11-04 08:06:58,1,1,0,2,1
0.1306808686060633,2023-05-19 16:35:07,1,14,0,0.09677419354838712,3,0.08620689655172414,0.0,0.0535527272776159,2024-11-04 08:11:13,1,1,0,0,1
0.2722805922921796,2023-02-21 18:41:39,1,40,1,0.1935483870967742,0,0.32068965517241377,0.0,0.6088907919342543,2024-11-04 08:06:53,0,2,2,2,2
0.358394705469455,2023-12-04 18:27:11,1,26,0,0.43548387096774194,1,0.006896551724137945,0.0,0.28846911352890475,2024-11-04 08:07:51,0,2,1,0,2
0.31527636959210276,2023-12-04 18:27:11,1,12,2,0.3548387096774194,1,0.30344827586206896,0.0,0.1282216399560656,2024-11-04 08:07:38,0,2,1,2,2
0.3859369603244459,2024-01-01 16:17:13,1,42,2,0.1935483870967742,1,0.17241379310344823,0.0,0.42050274455290604,2024-11-04 08:06:58,0,2,1,0,2
0.42489944625806375,2023-01-27 16:40:28,1,19,2,0.7419354838709677,2,0.5310344827586206,0.0,0.39712127791438173,2024-11-04 08:06:58,2,2,1,2,0
0.4327320535246732,2023-02-21 16:02:33,1,28,0,0.935483870967742,2,0.11379310344827584,0.0,0.5240126533097977,2024-11-04 08:08:15,2,2,1,0,0
0.032266330930442455,2023-07-06 18:16:05,1,35,0,0.09677419354838712,3,0.4862068965517241,0.0,0.10406715449755793,2024-11-04 08:09:03,1,1,0,2,1
0.05179771149710874,2023-07-31 17:37:31,1,7,1,0.7903225806451613,2,0.48275862068965514,0.0,0.18412501663670933,2024-11-04 08:09:20,2,1,1,2,0
0.3881541564070281,2023-06-09 17:12:09,1,38,2,0.6290322580645161,2,0.4068965517241379,0.0,0.21333370079735206,2024-11-04 08:11:22,2,2,1,2,0
0.3553195993448687,2023-01-11 16:58:02,1,40,2,0.8870967741935484,2,0.24482758620689654,0.0,0.43022261597634964,2024-11-04 08:08:49,2,2,1,2,0
0.0821031051886845,2023-11-03 16:39:45,1,18,0,0.12903225806451613,3,0.2275862068965517,0.0,0.01765642203869927,2024-11-04 08:07:22,1,1,0,2,1
0.43382393903267846,2023-02-16 16:20:06,1,23,2,0.14516129032258068,1,0.30689655172413793,0.0,0.6484774218007439,2024-11-04 08:08:55,1,2,2,2,2
0.24216460731117623,2023-03-16 17:36:31,1,6,0,0.016129032258064557,3,0.12068965517241378,0.0,0.08760521458330248,2024-11-04 08:10:08,1,2,0,0,1
0.22236582621193718,2023-01-16 16:01:34,1,9,0,0.04838709677419356,3,0.48275862068965514,0.0,0.0406802834491965,2024-11-04 08:09:14,1,1,0,2,1
0.062493732800017826,2023-02-09 16:09:00,1,5,0,0.41935483870967744,0,0.22413793103448273,0.0,0.3357240900896298,2024-11-04 08:07:36,0,1,1,2,2
0.2770826601896315,2023-06-16 16:19:35,0,37,1,0.7580645161290323,2,0.06551724137931036,0.0,0.1988701825803233,2024-11-04 08:09:32,2,2,1,0,0
0.15856851581562734,2023-06-19 16:20:51,1,35,0,0.24193548387096775,1,0.46551724137931033,0.0,0.5204755880656649,2024-11-04 08:06:46,0,1,1,2,2
1.0,2023-06-19 16:20:51,1,13,0,0.16129032258064518,3,0.2655172413793103,0.0,0.06845316917550479,2024-11-04 08:11:32,1,0,0,2,1
0.09367931991131218,2023-06-08 16:27:56,1,22,2,0.6451612903225806,2,0.8206896551724139,0.0,0.35039397072208023,2024-11-04 08:09:31,2,1,1,1,0
1.0,2023-09-07 16:27:03,1,31,0,0.20967741935483872,1,0.503448275862069,0.0,0.4118335065343616,2024-11-04 08:07:33,0,0,1,2,3
0.3715976067652334,2023-11-30 17:53:48,1,36,0,0.6774193548387097,2,0.30344827586206896,0.0,0.45101883880473803,2024-11-04 08:07:50,2,2,1,2,0
0.37027174579122696,2023-07-13 17:50:13,1,35,2,0.5967741935483871,2,0.4586206896551724,0.0,0.0911369023052093,2024-11-04 08:09:05,2,2,0,2,0
0.2635566499169944,2023-10-26 16:59:55,1,28,1,0.06451612903225806,3,0.017241379310344807,0.0,0.047888851993111325,2024-11-04 08:07:18,1,2,0,0,1
0.4652100765434024,2023-06-26 16:21:14,0,30,1,0.14516129032258068,3,0.41379310344827586,0.0,0.09528767727338108,2024-11-04 08:09:17,1,2,0,2,1
0.3554310162334406,2023-08-07 16:54:58,1,35,0,0.5161290322580645,0,0.48275862068965514,0.0,0.6835187010057311,2024-11-04 08:12:18,0,2,2,2,2
0.4276625850946486,2023-08-07 16:54:58,1,11,1,0.3870967741935484,1,0.5586206896551724,0.0,0.03841836316289715,2024-11-04 08:11:42,0,2,0,2,1
0.9140195870890109,2023-03-03 17:18:59,0,14,1,0.6935483870967742,0,0.5103448275862069,0.0,0.3981752722706722,2024-11-04 08:07:28,2,0,1,2,3
0.5286842779628536,2023-12-25 16:28:20,0,16,2,0.6129032258064516,1,0.1379310344827586,0.0,0.13829239470475382,2024-11-04 08:08:36,2,2,1,0,0
0.6043920537475069,2023-09-04 18:37:57,0,16,1,0.4032258064516129,0,0.2827586206896552,0.0,0.3973014249089518,2024-11-04 08:08:53,0,0,1,2,3
0.08862099317014474,2023-12-22 17:17:34,1,13,0,0.8870967741935484,2,0.2275862068965517,0.0,0.42155270576752696,2024-11-04 08:06:48,2,1,1,2,0
0.051229485365391736,2023-03-13 16:05:46,1,36,1,0.6290322580645161,1,0.14482758620689654,0.0,0.1659173985698479,2024-11-04 08:07:24,2,1,1,0,0
0.3649348768286297,2023-11-23 17:44:29,1,37,0,0.6935483870967742,0,0.15172413793103445,0.0,0.7047397480899713,2024-11-04 08:09:18,2,2,2,0,0
0.49639566365469673,2023-07-07 17:19:39,1,19,0,0.5483870967741935,0,0.5206896551724138,0.0,0.04145666322057112,2024-11-04 08:12:05,2,2,0,2,0
0.06198121511258675,2023-08-17 16:54:30,1,14,2,0.8709677419354839,2,0.48275862068965514,0.0,0.24120875944595382,2024-11-04 08:11:33,2,1,1,2,0
0.17620580927657015,2023-02-09 16:28:58,1,34,1,0.16129032258064518,3,0.02068965517241378,0.0,0.09483999854806896,2024-11-04 08:10:03,1,1,0,0,1
0.11245306563568905,2023-11-29 18:38:41,0,10,2,0.7419354838709677,0,0.22413793103448273,0.0,0.9604389133640838,2024-11-04 08:09:44,2,1,2,2,0
0.9212839682239033,2023-01-17 17:25:13,1,12,1,0.2903225806451613,1,0.8793103448275863,0.0,0.6519546621101127,2024-11-04 08:08:14,0,0,2,1,3
0.06875536193776252,2023-05-22 18:45:23,1,31,0,0.9032258064516129,2,0.29310344827586204,0.0,0.46471471572400935,2024-11-04 08:10:47,2,1,1,2,0
0.03002685147014586,2023-06-14 16:34:54,1,38,0,0.9838709677419355,2,0.3172413793103448,0.0,0.22984605498247596,2024-11-04 08:06:49,2,1,1,2,0
0.19328601829465308,2023-09-08 17:48:22,1,15,2,1.0,2,0.18620689655172412,0.0,0.3234693891269189,2024-11-04 08:11:52,2,1,1,2,0
0.19592659855380878,2023-08-10 16:48:55,1,38,1,0.3225806451612903,1,0.3275862068965517,0.0,0.6086077998271127,2024-11-04 08:10:30,0,1,2,2,2
0.09820284558733414,2023-11-10 18:02:07,1,13,2,0.45161290322580644,1,0.5655172413793104,0.0,0.1657809439433639,2024-11-04 08:09:41,0,1,1,2,2
0.6324691096676434,2023-06-20 16:27:07,1,8,2,0.564516129032258,2,0.01379310344827589,0.0,0.24724637252516338,2024-11-04 08:12:12,2,0,1,0,3
0.15358818089646029,2023-12-11 17:29:02,0,31,2,0.8064516129032258,2,0.32413793103448274,0.0,0.27401164502438025,2024-11-04 08:07:04,2,1,1,2,0
0.5088075050416141,2023-09-26 16:18:33,0,41,1,0.16129032258064518,1,0.6310344827586207,0.0,0.4828685585686111,2024-11-04 08:09:29,1,2,1,1,2
0.11270932447940459,2023-04-25 17:00:15,1,1,2,0.7741935483870968,2,0.4689655172413793,0.0,0.43217398435409904,2024-11-04 08:12:22,2,1,1,2,0
0.33464062482591106,2023-05-01 17:21:46,1,12,2,0.41935483870967744,0,0.14137931034482756,0.0,0.5239245963833474,2024-11-04 08:11:56,0,2,1,0,2
0.2960123895580092,2023-06-05 16:11:07,1,4,2,0.5806451612903225,1,0.4206896551724138,0.0,0.4490264668200156,2024-11-04 08:06:37,2,2,1,2,0
0.38470023286129706,2023-01-24 16:05:40,1,36,2,0.1774193548387097,1,0.1379310344827586,0.0,0.13380149145578935,2024-11-04 08:11:09,1,2,1,0,2
0.45821309594108267,2023-01-10 17:40:16,1,20,0,0.3709677419354839,0,0.2689655172413793,0.0,0.739889249929756,2024-11-04 08:09:13,0,2,2,2,2
0.12361703787060041,2023-08-21 18:36:41,1,32,1,0.27419354838709675,0,0.3482758620689655,0.0,0.6041047971531397,2024-11-04 08:12:12,0,1,2,2,2
0.3521999264648535,2023-08-28 17:34:17,1,7,0,0.564516129032258,1,0.26206896551724135,0.0,0.3072205335308676,2024-11-04 08:08:00,2,2,1,2,0
0.2900961527748376,2023-12-20 18:58:27,1,13,1,0.3064516129032258,1,0.45517241379310347,0.0,0.4996712989539374,2024-11-04 08:08:49,0,2,1,2,2
0.10261495437478413,2023-03-27 16:48:34,1,9,0,0.1774193548387097,1,0.46206896551724136,0.0,0.4202459678666159,2024-11-04 08:07:55,1,1,1,2,2
0.29168941428141676,2023-09-11 16:09:15,1,28,1,0.7258064516129032,0,0.37241379310344824,0.0,0.9065339583806666,2024-11-04 08:10:23,2,2,2,2,0
0.07157420921863336,2023-08-17 18:32:19,1,10,0,0.9032258064516129,2,0.7586206896551724,0.0,0.08402311259052717,2024-11-04 08:08:31,2,1,0,1,0
0.28220783706394215,2023-01-11 16:56:58,1,17,0,0.16129032258064518,1,0.2586206896551724,0.0,0.18122317120551945,2024-11-04 08:09:12,1,2,1,2,2
0.2362762247501476,2023-03-15 16:33:09,0,26,1,0.04838709677419356,3,0.39655172413793105,0.0,0.0753874840858951,2024-11-04 08:10:10,1,2,0,2,1
0.1957371898432364,2023-06-05 16:16:13,1,16,0,0.6290322580645161,2,0.27241379310344827,0.0,0.24378929792414195,2024-11-04 08:07:11,2,1,1,2,0
0.2219535837242209,2023-08-14 16:26:38,1,11,2,0.6290322580645161,0,0.45517241379310347,0.0,0.40104149161711494,2024-11-04 08:07:22,2,1,1,2,0
0.05661092108341784,2023-01-23 18:06:58,1,9,1,0.7258064516129032,2,0.4241379310344827,0.0,0.2817088959005803,2024-11-04 08:12:12,2,1,1,2,0
0.4853319666195001,2023-12-29 17:17:48,1,17,0,0.6129032258064516,2,0.4275862068965517,0.0,0.24874871779704422,2024-11-04 08:09:18,2,2,1,2,0
0.0829721569195459,2023-01-30 17:17:38,0,17,1,0.7419354838709677,2,0.5241379310344827,0.0,0.4202513453888419,2024-11-04 08:08:26,2,1,1,2,0
0.20336924671041634,2023-10-25 16:21:15,0,21,2,0.08064516129032256,3,0.01379310344827589,0.0,0.07734221341503578,2024-11-04 08:06:54,1,1,0,0,1
0.6998094771205419,2023-01-20 16:09:37,1,2,2,0.41935483870967744,0,0.33793103448275863,0.0,0.7910644401932143,2024-11-04 08:07:32,0,0,2,2,3
0.2987421033280224,2023-02-21 18:13:02,1,35,2,0.1774193548387097,0,0.5758620689655172,0.0,0.6256868104167983,2024-11-04 08:11:45,1,2,2,2,2
0.40334027831938757,2023-02-21 18:13:02,1,17,0,1.0,2,0.12758620689655173,0.0,0.3967495566905115,2024-11-04 08:07:35,2,2,1,0,0
0.6238120174256012,2023-08-14 18:01:36,0,22,2,0.5161290322580645,1,0.2827586206896552,0.0,0.048167810958583634,2024-11-04 08:10:51,0,0,0,2,3
0.3918866221741891,2023-06-12 16:58:04,1,6,0,1.0,2,0.12068965517241378,0.0,0.23946039253223483,2024-11-04 08:11:23,2,2,1,0,0
0.14718170980357204,2023-03-13 17:01:57,1,7,1,0.16129032258064518,3,0.5172413793103448,0.0,0.014680635676902254,2024-11-04 08:10:05,1,1,0,2,1
0.027308279388989803,2023-11-01 16:55:58,0,26,2,0.3548387096774194,1,0.02413793103448275,0.0,0.025340229109334367,2024-11-04 08:07:20,0,1,0,0,1
0.7447216249039028,2023-11-07 17:38:05,1,11,2,0.41935483870967744,0,0.4586206896551724,0.0,0.897075568975461,2024-11-04 08:06:29,0,0,2,2,3
0.08911122747986142,2023-05-19 17:28:42,0,27,1,0.564516129032258,0,0.16551724137931034,0.0,0.5318073717763434,2024-11-04 08:12:13,2,1,2,0,0
0.009347876951188272,2023-11-20 16:28:19,1,23,0,0.8064516129032258,2,0.6482758620689655,0.0,0.2755959975102072,2024-11-04 08:11:35,2,1,1,1,0
0.19904627143382392,2023-03-15 16:37:04,1,29,0,0.0,3,0.031034482758620696,0.0,0.5894866751721142,2024-11-04 08:07:06,1,1,2,0,2
0.12808485510233641,2023-12-08 17:05:33,1,37,1,0.14516129032258068,1,0.33793103448275863,0.0,0.054107956447447425,2024-11-04 08:09:07,1,1,0,2,1
0.17979343308858756,2023-12-25 16:32:44,1,38,2,0.45161290322580644,0,0.9172413793103449,0.0,0.6174148368526975,2024-11-04 08:08:21,0,1,2,1,2
0.6044254788140786,2023-12-07 18:28:50,0,26,1,0.8387096774193548,2,0.18275862068965515,0.0,0.14269456883698975,2024-11-04 08:08:27,2,0,1,2,3
0.3534255122391452,2023-05-01 17:31:34,0,34,2,0.7903225806451613,0,0.02068965517241378,0.0,0.9772322430855147,2024-11-04 08:07:58,2,2,2,0,0
0.31278063128809064,2023-02-20 18:03:01,1,15,1,0.43548387096774194,1,0.06551724137931036,0.0,0.6474765304764349,2024-11-04 08:07:24,0,2,2,0,2
0.02666206143527236,2023-02-08 17:33:08,1,36,0,0.1774193548387097,1,0.06206896551724139,0.0,0.17846315792303954,2024-11-04 08:07:26,1,1,1,0,2
0.6535603266743172,2023-08-15 16:57:27,1,23,0,0.2903225806451613,0,0.26206896551724135,0.0,0.4405467864599367,2024-11-04 08:12:18,0,0,1,2,3
